11070	0	12
11111	0	12
11335	0	12
11338	0	12
11394	0	12
11399	0	12
11498	0	12
11501	0	12
12760	0	15
12761	0	15
12926	0	15
12927	0	15
13000	0	15
13002	0	15
13003	0	15
13004	0	15
13005	0	15
13008	0	15
13009	0	15
13012	0	15
13015	0	15
13016	0	15
13021	0	15
13032	0	15
13033	0	15
13035	0	15
13036	0	15
13191	0	16
13369	0	16
13580	0	16
13690	0	16
13712	0	16
13761	0	16
13798	0	16
13799	0	16
13801	0	16
13802	0	16
13803	0	16
13805	0	16
13808	0	16
13974	0	17
13975	0	17
13976	0	17
13978	0	17
13981	0	17
13982	0	17
14130	0	17
14158	0	17
14429	0	17
14528	0	17
14738	0	18
14828	0	18
14994	0	19
15080	0	19
15264	0	19
15274	0	19
15311	0	19
15349	0	19
15362	0	19
15380	0	19
15425	0	19
15473	0	19
15477	0	19
15512	0	20
15515	0	20
15518	0	20
15519	0	20
15528	0	20
15529	0	20
15530	0	20
15531	0	20
15532	0	20
15533	0	20
15542	0	20
15544	0	20
15545	0	20
15547	0	20
15549	0	20
15550	0	20
15551	0	20
15555	0	20
15559	0	20
15561	0	20
15562	0	20
15563	0	20
15568	0	20
15570	0	20
15571	0	20
15572	0	20
15573	0	20
15575	0	20
15579	0	20
15581	0	20
15582	0	20
15583	0	20
15585	0	20
15587	0	20
15659	0	20
15662	0	20
15666	0	20
15912	0	21
16064	0	22
16065	0	22
16080	0	22
16268	0	X
16774	0	X
17007	0	X
17169	0	X
17263	0	X
17264	0	X
17471	0	X
17477	0	X
17480	0	X
17628	0	X
309	1	1
676	1	1
699	1	1
700	1	1
701	1	1
707	1	1
998	1	1
1001	1	1
1251	1	1
1261	1	1
1392	1	2
1393	1	2
1396	1	2
1397	1	2
1398	1	2
1399	1	2
1403	1	2
1404	1	2
1408	1	2
1409	1	2
1410	1	2
1411	1	2
1412	1	2
1413	1	2
1414	1	2
1417	1	2
1418	1	2
1419	1	2
1420	1	2
1422	1	2
1424	1	2
1428	1	2
1431	1	2
1433	1	2
1434	1	2
1437	1	2
1439	1	2
1440	1	2
1441	1	2
1442	1	2
1443	1	2
1445	1	2
1449	1	2
1450	1	2
1451	1	2
1454	1	2
1455	1	2
1456	1	2
1457	1	2
1458	1	2
1460	1	2
1461	1	2
1462	1	2
1463	1	2
1464	1	2
1465	1	2
1468	1	2
1470	1	2
1471	1	2
1472	1	2
1473	1	2
1474	1	2
1475	1	2
1476	1	2
1478	1	2
1479	1	2
1480	1	2
1483	1	2
1484	1	2
1488	1	2
1493	1	2
1495	1	2
1501	1	2
1505	1	2
1506	1	2
1509	1	2
1515	1	2
1519	1	2
1522	1	2
1523	1	2
1526	1	2
1530	1	2
1533	1	2
1534	1	2
1536	1	2
1537	1	2
1539	1	2
1540	1	2
1541	1	2
1549	1	2
1551	1	2
1553	1	2
1556	1	2
1557	1	2
1559	1	2
1560	1	2
1562	1	2
1563	1	2
1564	1	2
1567	1	2
1568	1	2
1572	1	2
1574	1	2
1575	1	2
1581	1	2
1583	1	2
1585	1	2
1586	1	2
1587	1	2
1590	1	2
1594	1	2
1597	1	2
1599	1	2
1600	1	2
1602	1	2
1603	1	2
1605	1	2
1606	1	2
1607	1	2
1608	1	2
1609	1	2
1610	1	2
1611	1	2
1615	1	2
1616	1	2
1617	1	2
1618	1	2
1621	1	2
1622	1	2
1624	1	2
1627	1	2
1629	1	2
1630	1	2
1631	1	2
1633	1	2
1637	1	2
1638	1	2
1640	1	2
1646	1	2
1648	1	2
1651	1	2
1652	1	2
1656	1	2
1662	1	2
1666	1	2
1671	1	2
1672	1	2
1674	1	2
1675	1	2
1676	1	2
1678	1	2
1680	1	2
1685	1	2
1687	1	2
1690	1	2
1691	1	2
1693	1	2
1694	1	2
1695	1	2
1696	1	2
1752	1	2
1753	1	2
1754	1	2
1755	1	2
1757	1	2
1758	1	2
1759	1	2
1760	1	2
1761	1	2
1763	1	2
1764	1	2
1766	1	2
1767	1	2
1769	1	2
1771	1	2
1773	1	2
1774	1	2
1776	1	2
1777	1	2
1919	1	2
2015	1	2
2017	1	2
2025	1	2
2026	1	2
2029	1	2
2030	1	2
2032	1	2
2033	1	2
2034	1	2
2037	1	2
2040	1	2
2041	1	2
2043	1	2
2044	1	2
2049	1	2
2053	1	2
2055	1	2
2056	1	2
2093	1	2
2165	1	2
2168	1	2
2170	1	2
2171	1	2
2173	1	2
2174	1	2
2178	1	2
2179	1	2
2180	1	2
2181	1	2
2182	1	2
2184	1	2
2186	1	2
2193	1	2
2194	1	2
2196	1	2
2211	1	2
2213	1	2
2217	1	2
2219	1	2
2220	1	2
2221	1	2
2222	1	2
2223	1	2
2225	1	2
2228	1	2
2235	1	2
2238	1	2
2240	1	2
2242	1	2
2243	1	2
2270	1	2
2331	1	2
2336	1	2
2338	1	2
2339	1	2
2340	1	2
2342	1	2
2343	1	2
2347	1	2
2350	1	2
2351	1	2
2352	1	2
2353	1	2
2354	1	2
2357	1	2
2358	1	2
2363	1	2
2365	1	2
2366	1	2
2368	1	2
2369	1	2
2370	1	2
2371	1	2
2372	1	2
2373	1	2
2374	1	2
2375	1	2
2377	1	2
2382	1	2
2383	1	2
2384	1	2
2388	1	2
2389	1	2
2392	1	2
2401	1	2
2402	1	2
2404	1	2
2407	1	2
2408	1	2
2410	1	2
2411	1	2
2413	1	2
2414	1	2
2418	1	2
2419	1	2
2421	1	2
2422	1	2
2423	1	2
2424	1	2
2428	1	2
2429	1	2
2435	1	2
2437	1	2
2438	1	2
2443	1	2
2445	1	2
2453	1	2
2458	1	2
2459	1	2
2460	1	2
2461	1	2
2462	1	2
2463	1	2
2464	1	2
2466	1	2
2467	1	2
2474	1	2
2475	1	2
2476	1	2
2479	1	2
2480	1	2
2485	1	2
2486	1	2
2488	1	2
2491	1	2
2492	1	2
2493	1	2
2494	1	2
2498	1	2
2499	1	2
2500	1	2
2501	1	2
2503	1	2
2508	1	2
2512	1	2
2514	1	2
2516	1	2
2517	1	2
2519	1	2
2520	1	2
2523	1	2
2524	1	2
2526	1	2
2535	1	2
2536	1	2
2537	1	2
2540	1	2
2542	1	2
2544	1	2
2546	1	2
2550	1	2
2552	1	2
2554	1	2
2556	1	2
2557	1	2
2559	1	2
2560	1	2
2561	1	2
2562	1	2
2563	1	2
2564	1	2
2565	1	2
2566	1	2
2567	1	2
2568	1	2
2569	1	2
2570	1	2
2571	1	2
2572	1	2
2573	1	2
2582	1	2
2595	1	2
2597	1	2
2598	1	2
2599	1	2
2602	1	2
2603	1	2
2608	1	2
2610	1	2
2611	1	2
2614	1	2
2615	1	2
2616	1	2
2629	1	2
2709	1	2
2710	1	2
2711	1	2
2712	1	2
2718	1	2
2719	1	2
2773	1	2
2823	1	3
2824	1	3
2825	1	3
2830	1	3
3143	1	3
3147	1	3
3440	1	3
3465	1	3
4082	1	4
4084	1	4
4380	1	4
4799	1	4
4801	1	4
4807	1	4
4809	1	4
4865	1	4
4866	1	4
4867	1	4
4868	1	4
4869	1	4
4872	1	4
4878	1	4
4879	1	4
5023	1	5
5080	1	5
5114	1	5
5345	1	5
5607	1	5
5747	1	5
6063	1	6
6413	1	6
6417	1	6
6438	1	6
6441	1	6
6472	1	6
